OrderID,OrderDate,CustomerID,CustomerName,City,State,Region,Segment,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,Sales,CostPrice,Profit,ProfitMargin,PaymentMode,ShippingMode,DeliveryDays,Salesperson,Returned
ORD00573,2025-07-17,C178,Customer 79,Chennai,Tamil Nadu,South,Corporate,P003,Monitor,Electronics,4,1349,20,4316.8,800,1332.64,30.87,Credit Card,Same Day,7,Arjun,No
ORD00574,2025-01-27,C063,Customer 84,Delhi,Delhi,North,Consumer,P001,Wireless Mouse,Electronics,5,1165,15,4951.25,250,3832.31,77.4,Cash,Same Day,6,Aisha,Yes
ORD00575,2025-03-10,C156,Customer 278,Hyderabad,Telangana,South,Home Office,P006,Headphones,Electronics,2,859,15,1460.3,600,298.96,20.47,UPI,Same Day,1,Meena,Yes
ORD00576,2025-04-28,C001,Customer 28,Chennai,Tamil Nadu,South,Corporate,P008,Webcam,Electronics,4,957,10,3445.2,700,683.48,19.84,UPI,Standard,7,Meena,No
ORD00577,2025-12-17,C075,Customer 291,Bengaluru,Karnataka,South,Corporate,P003,Monitor,Electronics,6,1623,15,8277.3,800,3696.41,44.66,Debit Card,Express,5,Kiran,Yes
ORD00578,2025-12-22,C011,Customer 63,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,6,1055,5,6013.5,800,1229.33,20.44,Debit Card,Standard,3,Arjun,Yes
ORD00579,2025-03-23,C227,Customer 55,Kochi,Kerala,South,Consumer,P005,Laptop Stand,Accessories,8,1145,20,7328.0,220,5934.4,80.98,Debit Card,Express,2,Priya,Yes
ORD00580,2025-02-12,C065,Customer 127,Chennai,Tamil Nadu,South,Corporate,P002,Keyboard,Electronics,2,963,15,1637.1,180,1320.43,80.66,UPI,Express,6,Meena,Yes
ORD00581,2025-10-28,C224,Customer 178,Mumbai,Maharashtra,West,Corporate,P001,Wireless Mouse,Electronics,6,555,5,3163.5,250,1671.83,52.85,Net Banking,Express,6,Priya,No
ORD00582,2025-03-02,C110,Customer 224,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,7,568,10,3578.4,180,2358.16,65.9,Cash,Express,2,Aisha,No
ORD00583,2025-08-19,C033,Customer 291,Mumbai,Maharashtra,West,Corporate,P005,Laptop Stand,Accessories,10,411,0,4110.0,220,1910.0,46.47,Cash,Express,4,Arjun,No
ORD00584,2025-09-19,C222,Customer 98,Bengaluru,Karnataka,South,Consumer,P002,Keyboard,Electronics,9,997,5,8524.35,180,6926.78,81.26,Cash,Express,7,Arjun,No
ORD00585,2025-06-07,C211,Customer 264,Delhi,Delhi,North,Consumer,P002,Keyboard,Electronics,2,681,5,1293.9,180,937.31,72.44,Debit Card,Express,4,Meena,No
ORD00586,2025-05-11,C257,Customer 9,Delhi,Delhi,North,Corporate,P008,Webcam,Electronics,10,942,5,8949.0,700,1972.55,22.04,UPI,Express,7,Kiran,No
ORD00587,2025-08-28,C211,Customer 101,Bengaluru,Karnataka,South,Home Office,P006,Headphones,Electronics,7,1470,0,10290.0,600,6090.0,59.18,UPI,Standard,6,Priya,No
ORD00588,2025-12-05,C233,Customer 222,Bengaluru,Karnataka,South,Corporate,P007,Desk,Furniture,7,1980,20,11088.0,1500,1142.4,10.3,Cash,Standard,2,Ravi,No
ORD00589,2025-12-05,C180,Customer 293,Delhi,Delhi,North,Corporate,P002,Keyboard,Electronics,8,1058,15,7194.4,180,5944.84,82.63,Credit Card,Standard,6,Kiran,No
ORD00590,2025-08-17,C020,Customer 256,Hyderabad,Telangana,South,Home Office,P006,Headphones,Electronics,7,1022,15,6080.9,600,2041.87,33.58,Net Banking,Standard,6,Ravi,Yes
ORD00591,2025-04-21,C122,Customer 256,Hyderabad,Telangana,South,Corporate,P001,Wireless Mouse,Electronics,5,1151,0,5755.0,250,4505.0,78.28,Cash,Same Day,4,Kiran,Yes
ORD00592,2025-12-19,C048,Customer 195,Kochi,Kerala,South,Consumer,P001,Wireless Mouse,Electronics,2,526,5,999.4,250,502.03,50.23,Net Banking,Same Day,3,Arjun,Yes
ORD00593,2025-04-25,C064,Customer 23,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,6,1570,15,8007.0,800,3418.95,42.7,Cash,Express,1,Aisha,No
ORD00594,2025-04-06,C240,Customer 93,Hyderabad,Telangana,South,Consumer,P005,Laptop Stand,Accessories,8,558,10,4017.6,220,2302.24,57.3,Cash,Same Day,3,Priya,No
ORD00595,2025-09-30,C121,Customer 52,Bengaluru,Karnataka,South,Home Office,P002,Keyboard,Electronics,5,651,10,2929.5,180,2062.05,70.39,Debit Card,Express,2,Kiran,No
ORD00596,2025-11-20,C191,Customer 155,Chennai,Tamil Nadu,South,Corporate,P001,Wireless Mouse,Electronics,8,1057,15,7187.6,250,5377.86,74.82,Credit Card,Same Day,6,Priya,No
ORD00597,2025-10-21,C183,Customer 194,Kochi,Kerala,South,Consumer,P004,Office Chair,Furniture,6,1174,15,5987.4,500,3145.89,52.54,UPI,Same Day,7,Ravi,No
ORD00598,2025-11-03,C108,Customer 251,Mumbai,Maharashtra,West,Consumer,P006,Headphones,Electronics,4,1145,20,3664.0,600,1447.2,39.5,Cash,Standard,3,Meena,Yes
ORD00599,2025-11-16,C106,Customer 146,Hyderabad,Telangana,South,Home Office,P005,Laptop Stand,Accessories,3,971,15,2476.05,220,1881.59,75.99,Cash,Same Day,2,Aisha,Yes
ORD00600,2025-06-01,C179,Customer 99,Mumbai,Maharashtra,West,Home Office,P005,Laptop Stand,Accessories,6,342,0,2052.0,220,732.0,35.67,Credit Card,Standard,4,Aisha,No
ORD00601,2025-06-05,C129,Customer 264,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,10,431,0,4310.0,180,2510.0,58.24,Debit Card,Same Day,4,Arjun,No
ORD00602,2025-04-28,C165,Customer 102,Kochi,Kerala,South,Corporate,P005,Laptop Stand,Accessories,1,547,10,492.3,220,277.77,56.42,Debit Card,Express,1,Aisha,No
ORD00603,2025-04-19,C188,Customer 60,Chennai,Tamil Nadu,South,Home Office,P005,Laptop Stand,Accessories,9,598,5,5112.9,220,3146.36,61.54,Debit Card,Express,1,Kiran,Yes
ORD00604,2025-09-13,C157,Customer 188,Hyderabad,Telangana,South,Home Office,P007,Desk,Furniture,2,2192,15,3726.4,1500,825.04,22.14,Net Banking,Same Day,1,Arjun,No
ORD00605,2025-06-18,C069,Customer 126,Delhi,Delhi,North,Corporate,P005,Laptop Stand,Accessories,3,806,15,2055.3,220,1449.7,70.53,Net Banking,Same Day,1,Priya,Yes
ORD00606,2025-05-02,C067,Customer 275,Chennai,Tamil Nadu,South,Home Office,P004,Office Chair,Furniture,4,1317,20,4214.4,500,2425.12,57.54,Cash,Express,7,Meena,No
ORD00607,2025-09-01,C097,Customer 24,Bengaluru,Karnataka,South,Home Office,P001,Wireless Mouse,Electronics,4,785,20,2512.0,250,1637.6,65.19,Debit Card,Standard,1,Arjun,No
ORD00608,2025-03-31,C050,Customer 265,Mumbai,Maharashtra,West,Home Office,P002,Keyboard,Electronics,3,805,20,1932.0,180,1488.6,77.05,Credit Card,Express,2,Arjun,Yes
ORD00609,2025-07-23,C107,Customer 177,Mumbai,Maharashtra,West,Consumer,P006,Headphones,Electronics,2,1190,10,2142.0,600,965.8,45.09,Cash,Express,2,Priya,Yes
ORD00610,2025-06-22,C077,Customer 53,Kochi,Kerala,South,Consumer,P008,Webcam,Electronics,4,1415,0,5660.0,700,2860.0,50.53,Net Banking,Same Day,6,Arjun,No
ORD00611,2025-01-23,C153,Customer 197,Mumbai,Maharashtra,West,Corporate,P002,Keyboard,Electronics,2,1048,20,1676.8,180,1400.64,83.53,Cash,Express,7,Arjun,No
ORD00612,2025-04-15,C177,Customer 298,Bengaluru,Karnataka,South,Corporate,P001,Wireless Mouse,Electronics,8,531,0,4248.0,250,2248.0,52.92,Credit Card,Same Day,1,Aisha,Yes
ORD00613,2025-09-07,C225,Customer 130,Delhi,Delhi,North,Corporate,P001,Wireless Mouse,Electronics,3,366,20,878.4,250,172.32,19.62,UPI,Express,5,Arjun,Yes
ORD00614,2025-05-05,C076,Customer 15,Bengaluru,Karnataka,South,Home Office,P005,Laptop Stand,Accessories,8,532,5,4043.2,220,2293.84,56.73,Net Banking,Express,2,Meena,No
ORD00615,2025-09-17,C054,Customer 256,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,7,1129,0,7903.0,600,3703.0,46.86,UPI,Express,6,Priya,No
ORD00616,2025-07-26,C068,Customer 258,Bengaluru,Karnataka,South,Corporate,P008,Webcam,Electronics,3,1596,20,3830.4,700,1921.92,50.18,Debit Card,Express,1,Priya,Yes
ORD00617,2025-09-19,C274,Customer 263,Kochi,Kerala,South,Consumer,P008,Webcam,Electronics,6,1383,0,8298.0,700,4098.0,49.39,Net Banking,Standard,2,Ravi,Yes
ORD00618,2025-01-25,C215,Customer 93,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,6,933,0,5598.0,600,1998.0,35.69,UPI,Express,4,Aisha,Yes
ORD00619,2025-12-15,C238,Customer 241,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,4,1746,20,5587.2,1500,-133.44,-2.39,UPI,Express,5,Priya,No
ORD00620,2025-03-02,C172,Customer 267,Kochi,Kerala,South,Home Office,P002,Keyboard,Electronics,4,731,0,2924.0,180,2204.0,75.38,Net Banking,Same Day,2,Aisha,Yes
ORD00621,2025-08-04,C294,Customer 28,Delhi,Delhi,North,Consumer,P005,Laptop Stand,Accessories,1,825,20,660.0,220,473.0,71.67,Debit Card,Express,6,Meena,Yes
ORD00622,2025-09-22,C201,Customer 76,Bengaluru,Karnataka,South,Corporate,P007,Desk,Furniture,9,2131,10,17261.1,1500,3952.89,22.9,Debit Card,Express,3,Kiran,Yes
ORD00623,2025-07-22,C254,Customer 230,Chennai,Tamil Nadu,South,Consumer,P008,Webcam,Electronics,6,1538,0,9228.0,700,5028.0,54.49,Net Banking,Standard,3,Ravi,Yes
ORD00624,2025-08-27,C166,Customer 30,Bengaluru,Karnataka,South,Consumer,P001,Wireless Mouse,Electronics,1,1076,10,968.4,250,729.16,75.3,Credit Card,Express,3,Aisha,No
ORD00625,2025-07-07,C059,Customer 179,Mumbai,Maharashtra,West,Home Office,P008,Webcam,Electronics,2,1039,5,1974.1,700,579.29,29.34,Cash,Standard,1,Meena,Yes
ORD00626,2025-08-31,C067,Customer 52,Kochi,Kerala,South,Home Office,P002,Keyboard,Electronics,8,961,20,6150.4,180,5017.92,81.59,Net Banking,Standard,4,Meena,Yes
ORD00627,2025-04-22,C294,Customer 167,Delhi,Delhi,North,Consumer,P002,Keyboard,Electronics,4,730,10,2628.0,180,1937.2,73.71,Cash,Same Day,7,Priya,No
ORD00628,2025-05-09,C211,Customer 90,Hyderabad,Telangana,South,Home Office,P002,Keyboard,Electronics,10,299,0,2990.0,180,1190.0,39.8,Net Banking,Express,7,Ravi,No
ORD00629,2025-06-06,C275,Customer 77,Hyderabad,Telangana,South,Home Office,P002,Keyboard,Electronics,9,490,5,4189.5,180,2580.53,61.6,Debit Card,Express,5,Aisha,No
ORD00630,2025-12-26,C225,Customer 109,Kochi,Kerala,South,Home Office,P008,Webcam,Electronics,3,1100,10,2970.0,700,903.0,30.4,Credit Card,Same Day,2,Meena,Yes
ORD00631,2025-06-06,C207,Customer 244,Kochi,Kerala,South,Corporate,P004,Office Chair,Furniture,6,777,15,3962.7,500,1067.6,26.94,Credit Card,Express,1,Meena,No
ORD00632,2025-07-15,C140,Customer 70,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,6,1598,5,9108.6,800,4332.57,47.57,Debit Card,Same Day,7,Meena,Yes
ORD00633,2025-05-16,C002,Customer 222,Bengaluru,Karnataka,South,Consumer,P003,Monitor,Electronics,6,1597,20,7665.6,800,3248.88,42.38,UPI,Express,1,Priya,Yes
ORD00634,2025-05-08,C150,Customer 144,Delhi,Delhi,North,Corporate,P005,Laptop Stand,Accessories,8,654,20,4185.6,220,2634.88,62.95,UPI,Same Day,6,Kiran,Yes
ORD00635,2025-09-28,C041,Customer 300,Chennai,Tamil Nadu,South,Corporate,P001,Wireless Mouse,Electronics,3,929,10,2508.3,250,1786.17,71.21,Credit Card,Standard,4,Kiran,No
ORD00636,2025-07-23,C183,Customer 284,Chennai,Tamil Nadu,South,Corporate,P008,Webcam,Electronics,5,1062,0,5310.0,700,1810.0,34.09,UPI,Same Day,2,Kiran,No
ORD00637,2025-04-30,C023,Customer 44,Hyderabad,Telangana,South,Home Office,P005,Laptop Stand,Accessories,5,944,0,4720.0,220,3620.0,76.69,Cash,Express,5,Priya,No
ORD00638,2025-11-19,C265,Customer 262,Hyderabad,Telangana,South,Corporate,P006,Headphones,Electronics,4,1340,5,5092.0,600,2705.4,53.13,Credit Card,Same Day,7,Ravi,Yes
ORD00639,2025-09-01,C070,Customer 284,Bengaluru,Karnataka,South,Home Office,P001,Wireless Mouse,Electronics,6,876,20,4204.8,250,2915.04,69.33,Cash,Same Day,4,Priya,Yes
ORD00640,2025-03-15,C014,Customer 31,Chennai,Tamil Nadu,South,Consumer,P006,Headphones,Electronics,1,1365,10,1228.5,600,642.15,52.27,Credit Card,Express,3,Aisha,Yes
ORD00641,2025-06-13,C090,Customer 69,Mumbai,Maharashtra,West,Corporate,P003,Monitor,Electronics,3,1455,10,3928.5,800,1572.15,40.02,Credit Card,Express,4,Priya,Yes
ORD00642,2025-10-10,C123,Customer 207,Mumbai,Maharashtra,West,Corporate,P005,Laptop Stand,Accessories,3,884,10,2386.8,220,1753.32,73.46,UPI,Same Day,3,Kiran,No
ORD00643,2025-03-02,C291,Customer 131,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,9,1086,20,7819.2,180,6590.16,84.28,UPI,Standard,3,Arjun,No
ORD00644,2025-12-28,C216,Customer 134,Delhi,Delhi,North,Corporate,P001,Wireless Mouse,Electronics,2,453,5,860.7,250,362.97,42.17,UPI,Standard,6,Arjun,Yes
ORD00645,2025-08-22,C236,Customer 23,Hyderabad,Telangana,South,Corporate,P006,Headphones,Electronics,6,1367,5,7791.9,600,4212.4,54.06,Debit Card,Express,6,Kiran,Yes
ORD00646,2025-07-26,C183,Customer 284,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,6,1428,20,6854.4,600,3597.12,52.48,Net Banking,Express,4,Arjun,Yes
ORD00647,2025-12-03,C221,Customer 21,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,2,990,5,1881.0,180,1525.95,81.12,Net Banking,Express,5,Kiran,Yes
ORD00648,2025-05-08,C053,Customer 72,Delhi,Delhi,North,Home Office,P007,Desk,Furniture,9,1692,5,14466.6,1500,1004.67,6.94,Cash,Same Day,5,Aisha,Yes
ORD00649,2025-03-20,C194,Customer 273,Chennai,Tamil Nadu,South,Consumer,P004,Office Chair,Furniture,4,610,5,2318.0,500,324.1,13.98,Credit Card,Same Day,7,Aisha,No
ORD00650,2025-12-15,C162,Customer 156,Hyderabad,Telangana,South,Home Office,P008,Webcam,Electronics,1,1656,5,1573.2,700,877.34,55.77,Cash,Standard,3,Meena,Yes
ORD00651,2025-06-19,C004,Customer 251,Bengaluru,Karnataka,South,Home Office,P008,Webcam,Electronics,10,1413,20,11304.0,700,4869.2,43.08,Net Banking,Standard,1,Arjun,No
ORD00652,2025-01-24,C064,Customer 241,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,10,1628,15,13838.0,1500,-795.7,-5.75,UPI,Same Day,4,Arjun,Yes
ORD00653,2025-08-16,C276,Customer 287,Kochi,Kerala,South,Corporate,P005,Laptop Stand,Accessories,8,983,0,7864.0,220,6104.0,77.62,Net Banking,Express,5,Kiran,No
ORD00654,2025-02-08,C212,Customer 64,Kochi,Kerala,South,Home Office,P008,Webcam,Electronics,4,1645,15,5593.0,700,2941.05,52.58,Debit Card,Same Day,2,Kiran,No
ORD00655,2025-06-24,C012,Customer 206,Bengaluru,Karnataka,South,Corporate,P004,Office Chair,Furniture,4,846,5,3214.8,500,1223.26,38.05,Debit Card,Standard,1,Kiran,No
ORD00656,2025-06-03,C294,Customer 87,Kochi,Kerala,South,Corporate,P005,Laptop Stand,Accessories,9,718,20,5169.6,220,3448.08,66.7,Cash,Express,7,Arjun,No
ORD00657,2025-04-06,C260,Customer 15,Chennai,Tamil Nadu,South,Home Office,P001,Wireless Mouse,Electronics,8,981,10,7063.2,250,5141.68,72.8,Cash,Standard,2,Arjun,No
ORD00658,2025-06-28,C199,Customer 58,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,1,875,10,787.5,180,616.25,78.25,Debit Card,Same Day,3,Arjun,Yes
ORD00659,2025-08-25,C278,Customer 161,Chennai,Tamil Nadu,South,Consumer,P003,Monitor,Electronics,10,1768,0,17680.0,800,9680.0,54.75,Net Banking,Standard,1,Arjun,Yes
ORD00660,2025-10-01,C014,Customer 39,Delhi,Delhi,North,Home Office,P007,Desk,Furniture,5,1939,10,8725.5,1500,1322.45,15.16,Debit Card,Same Day,5,Aisha,No
ORD00661,2025-10-22,C132,Customer 10,Delhi,Delhi,North,Corporate,P002,Keyboard,Electronics,9,1006,15,7695.9,180,6279.61,81.6,Cash,Standard,3,Arjun,Yes
ORD00662,2025-10-10,C271,Customer 235,Chennai,Tamil Nadu,South,Consumer,P006,Headphones,Electronics,10,760,5,7220.0,600,1239.0,17.16,Net Banking,Express,1,Kiran,No
ORD00663,2025-08-19,C121,Customer 92,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,3,779,15,1986.45,600,239.03,12.03,Net Banking,Express,5,Arjun,No
ORD00664,2025-04-12,C044,Customer 13,Mumbai,Maharashtra,West,Home Office,P005,Laptop Stand,Accessories,10,892,20,7136.0,220,5292.8,74.17,Net Banking,Same Day,1,Priya,No
ORD00665,2025-06-01,C220,Customer 99,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,7,1121,20,6277.6,600,2391.48,38.1,UPI,Same Day,5,Priya,Yes
ORD00666,2025-01-03,C014,Customer 187,Mumbai,Maharashtra,West,Corporate,P005,Laptop Stand,Accessories,10,1202,5,11419.0,220,9249.05,81.0,UPI,Standard,4,Arjun,Yes
ORD00667,2025-02-08,C118,Customer 56,Delhi,Delhi,North,Consumer,P004,Office Chair,Furniture,2,1061,5,2015.9,500,1021.21,50.66,Credit Card,Standard,4,Kiran,Yes
ORD00668,2025-07-25,C242,Customer 81,Mumbai,Maharashtra,West,Corporate,P006,Headphones,Electronics,6,1186,5,6760.2,600,3177.99,47.01,Cash,Express,2,Kiran,Yes
ORD00669,2025-02-07,C124,Customer 190,Mumbai,Maharashtra,West,Consumer,P002,Keyboard,Electronics,9,785,0,7065.0,180,5445.0,77.07,UPI,Same Day,6,Meena,No
ORD00670,2025-09-12,C096,Customer 238,Mumbai,Maharashtra,West,Corporate,P008,Webcam,Electronics,3,1424,15,3631.2,700,1627.32,44.81,Net Banking,Standard,5,Kiran,Yes
ORD00671,2025-05-07,C229,Customer 201,Hyderabad,Telangana,South,Home Office,P006,Headphones,Electronics,4,1310,5,4978.0,600,2591.1,52.05,Cash,Express,5,Aisha,Yes
ORD00672,2025-02-03,C037,Customer 157,Bengaluru,Karnataka,South,Consumer,P004,Office Chair,Furniture,6,1454,10,7851.6,500,4938.84,62.9,Cash,Standard,6,Meena,No
ORD00673,2025-09-24,C222,Customer 97,Mumbai,Maharashtra,West,Consumer,P001,Wireless Mouse,Electronics,2,943,0,1886.0,250,1386.0,73.49,Net Banking,Same Day,2,Priya,No
ORD00674,2025-04-09,C278,Customer 135,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,4,1966,20,6291.2,1500,605.76,9.63,UPI,Standard,3,Aisha,Yes
ORD00675,2025-12-29,C056,Customer 13,Kochi,Kerala,South,Corporate,P001,Wireless Mouse,Electronics,5,364,20,1456.0,250,278.8,19.15,Net Banking,Express,6,Meena,No
ORD00676,2025-03-14,C019,Customer 81,Kochi,Kerala,South,Home Office,P001,Wireless Mouse,Electronics,10,1066,15,9061.0,250,6800.85,75.06,Cash,Express,5,Arjun,No
ORD00677,2025-02-04,C038,Customer 227,Hyderabad,Telangana,South,Consumer,P001,Wireless Mouse,Electronics,6,707,0,4242.0,250,2742.0,64.64,Net Banking,Express,7,Ravi,No
ORD00678,2025-02-17,C273,Customer 265,Chennai,Tamil Nadu,South,Consumer,P002,Keyboard,Electronics,5,293,15,1245.25,180,378.21,30.37,Cash,Standard,1,Aisha,No
ORD00679,2025-10-25,C085,Customer 272,Kochi,Kerala,South,Home Office,P001,Wireless Mouse,Electronics,9,774,20,5572.8,250,3601.44,64.63,UPI,Standard,2,Priya,Yes
ORD00680,2025-06-27,C223,Customer 66,Hyderabad,Telangana,South,Home Office,P003,Monitor,Electronics,6,1300,0,7800.0,800,3000.0,38.46,Cash,Standard,6,Arjun,Yes
ORD00681,2025-12-26,C119,Customer 159,Hyderabad,Telangana,South,Consumer,P004,Office Chair,Furniture,7,810,15,4819.5,500,1447.08,30.03,Debit Card,Same Day,4,Kiran,Yes
ORD00682,2025-02-19,C055,Customer 160,Delhi,Delhi,North,Home Office,P007,Desk,Furniture,7,1678,0,11746.0,1500,1246.0,10.61,UPI,Express,1,Aisha,Yes
ORD00683,2025-11-14,C271,Customer 117,Bengaluru,Karnataka,South,Home Office,P001,Wireless Mouse,Electronics,1,1089,5,1034.55,250,787.27,76.1,Net Banking,Express,4,Priya,No
ORD00684,2025-03-30,C230,Customer 136,Bengaluru,Karnataka,South,Home Office,P006,Headphones,Electronics,6,1347,15,6869.7,600,3451.55,50.24,Cash,Standard,7,Arjun,Yes
ORD00685,2025-10-27,C283,Customer 188,Mumbai,Maharashtra,West,Home Office,P004,Office Chair,Furniture,5,1191,20,4764.0,500,2502.2,52.52,UPI,Same Day,5,Aisha,Yes
ORD00686,2025-01-11,C083,Customer 254,Chennai,Tamil Nadu,South,Consumer,P002,Keyboard,Electronics,4,1032,5,3921.6,180,3211.92,81.9,UPI,Same Day,3,Arjun,No
ORD00687,2025-12-18,C125,Customer 167,Mumbai,Maharashtra,West,Consumer,P004,Office Chair,Furniture,1,1433,10,1289.7,500,804.03,62.34,Cash,Express,3,Arjun,No
ORD00688,2025-11-01,C253,Customer 2,Chennai,Tamil Nadu,South,Home Office,P003,Monitor,Electronics,9,1757,10,14231.7,800,7189.83,50.52,Credit Card,Standard,4,Meena,Yes
ORD00689,2025-10-15,C061,Customer 3,Bengaluru,Karnataka,South,Corporate,P008,Webcam,Electronics,2,1313,15,2232.1,700,891.18,39.93,Credit Card,Same Day,5,Aisha,Yes
ORD00690,2025-04-11,C294,Customer 153,Delhi,Delhi,North,Consumer,P007,Desk,Furniture,2,2273,0,4546.0,1500,1546.0,34.01,UPI,Standard,4,Arjun,Yes
ORD00691,2025-05-14,C208,Customer 294,Delhi,Delhi,North,Consumer,P004,Office Chair,Furniture,7,884,5,5878.6,500,2394.07,40.73,Cash,Standard,3,Meena,No
ORD00692,2025-03-11,C143,Customer 77,Mumbai,Maharashtra,West,Home Office,P002,Keyboard,Electronics,9,468,5,4001.4,180,2391.93,59.78,Credit Card,Same Day,7,Aisha,Yes
ORD00693,2025-04-05,C076,Customer 201,Delhi,Delhi,North,Consumer,P008,Webcam,Electronics,3,1011,5,2881.35,700,788.93,27.38,Cash,Express,6,Arjun,Yes
ORD00694,2025-01-14,C049,Customer 295,Chennai,Tamil Nadu,South,Home Office,P004,Office Chair,Furniture,10,1142,0,11420.0,500,6420.0,56.22,Net Banking,Standard,1,Arjun,Yes
ORD00695,2025-10-17,C217,Customer 287,Delhi,Delhi,North,Home Office,P007,Desk,Furniture,6,1983,15,10113.3,1500,1381.01,13.66,Credit Card,Same Day,5,Aisha,Yes
ORD00696,2025-07-23,C226,Customer 119,Bengaluru,Karnataka,South,Corporate,P005,Laptop Stand,Accessories,4,488,20,1561.6,220,759.68,48.65,Cash,Standard,6,Aisha,Yes
ORD00697,2025-06-04,C224,Customer 136,Mumbai,Maharashtra,West,Home Office,P008,Webcam,Electronics,7,1523,10,9594.9,700,4801.51,50.04,Cash,Same Day,1,Meena,No
ORD00698,2025-03-25,C273,Customer 158,Delhi,Delhi,North,Corporate,P006,Headphones,Electronics,1,1369,15,1163.65,600,594.45,51.08,UPI,Express,4,Ravi,Yes
ORD00699,2025-09-14,C142,Customer 272,Mumbai,Maharashtra,West,Corporate,P003,Monitor,Electronics,8,1256,15,8540.8,800,2366.88,27.71,Cash,Same Day,2,Meena,Yes
ORD00700,2025-06-13,C165,Customer 212,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,5,433,10,1948.5,180,1070.15,54.92,Net Banking,Standard,2,Priya,Yes
ORD00701,2025-03-08,C289,Customer 225,Bengaluru,Karnataka,South,Home Office,P006,Headphones,Electronics,7,1038,15,6176.1,600,2139.59,34.64,Net Banking,Same Day,1,Aisha,Yes
ORD00702,2025-10-01,C299,Customer 290,Kochi,Kerala,South,Consumer,P006,Headphones,Electronics,1,1437,5,1365.15,600,768.74,56.31,Debit Card,Express,4,Aisha,No
ORD00703,2025-05-22,C265,Customer 120,Mumbai,Maharashtra,West,Consumer,P005,Laptop Stand,Accessories,9,697,5,5959.35,220,3995.03,67.04,Cash,Express,2,Meena,Yes
ORD00704,2025-12-20,C131,Customer 37,Mumbai,Maharashtra,West,Consumer,P004,Office Chair,Furniture,2,1024,20,1638.4,500,720.32,43.96,UPI,Express,4,Priya,No
ORD00705,2025-09-12,C065,Customer 26,Mumbai,Maharashtra,West,Consumer,P002,Keyboard,Electronics,6,543,5,3095.1,180,2023.24,65.37,Credit Card,Same Day,4,Kiran,Yes
ORD00706,2025-02-25,C204,Customer 135,Mumbai,Maharashtra,West,Home Office,P004,Office Chair,Furniture,5,1079,0,5395.0,500,2895.0,53.66,Credit Card,Same Day,7,Kiran,No
ORD00707,2025-05-09,C085,Customer 123,Hyderabad,Telangana,South,Home Office,P002,Keyboard,Electronics,10,1153,0,11530.0,180,9730.0,84.39,Credit Card,Same Day,5,Kiran,No
ORD00708,2025-10-03,C177,Customer 159,Mumbai,Maharashtra,West,Corporate,P003,Monitor,Electronics,1,1044,5,991.8,800,194.41,19.6,UPI,Express,4,Ravi,Yes
ORD00709,2025-02-28,C071,Customer 127,Hyderabad,Telangana,South,Home Office,P007,Desk,Furniture,8,1759,10,12664.8,1500,805.52,6.36,Credit Card,Express,2,Ravi,No
ORD00710,2025-04-06,C079,Customer 144,Hyderabad,Telangana,South,Corporate,P008,Webcam,Electronics,9,1187,5,10148.85,700,3875.56,38.19,UPI,Same Day,4,Ravi,Yes
ORD00711,2025-04-27,C121,Customer 25,Mumbai,Maharashtra,West,Corporate,P002,Keyboard,Electronics,3,508,0,1524.0,180,984.0,64.57,UPI,Same Day,1,Meena,No
ORD00712,2025-03-06,C277,Customer 261,Kochi,Kerala,South,Consumer,P002,Keyboard,Electronics,1,1119,20,895.2,180,759.96,84.89,Cash,Same Day,6,Meena,No
ORD00713,2025-02-24,C173,Customer 27,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,2,403,15,685.1,180,343.24,50.1,Debit Card,Same Day,6,Kiran,Yes
ORD00714,2025-05-05,C251,Customer 61,Hyderabad,Telangana,South,Consumer,P006,Headphones,Electronics,2,1341,15,2279.7,600,1140.05,50.01,Credit Card,Same Day,2,Ravi,Yes
ORD00715,2025-10-21,C136,Customer 108,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,2,529,10,952.2,250,462.78,48.6,UPI,Express,2,Kiran,Yes
ORD00716,2025-09-17,C265,Customer 19,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,4,1528,15,5195.2,800,2132.72,41.05,UPI,Standard,2,Aisha,Yes
